ID_VMP_NM;VMP_NM;VERSION;DATE_FROM;DATE_TO
2012;Gellhorn pessary 83mm diameter, silicone;1;2018-11-07;2018-11-07
2013;Gellhorn pessary 89mm diameter, silicone;1;2018-11-07;2018-11-07
2014;Gellhorn pessary 95mm diameter, silicone;1;2018-11-07;2018-11-07
2015;Gemfibrozil 300mg capsules;1;2018-11-07;2018-11-07
2016;Gemfibrozil 600mg tablets;1;2018-11-07;2018-11-07
2017;Generic Abidec Multivitamin drops;1;2018-11-07;2018-11-07
2018;Generic Accel-Heal device;1;2018-11-07;2018-11-07
2019;Generic Actico 2C Comfort layer bandage 10cm x 3.5m;1;2018-11-07;2018-11-07
2020;Generic Actico 2C Compression layer bandage 10cm x 6m;1;2018-11-07;2018-11-07
2021;Generic Actico 2C multi-layer compression bandage kit 18cm-25cm ankle circumference;1;2018-11-07;2018-11-07
2022;Generic Actico 2C multi-layer compression bandage kit 25cm-32cm ankle circumference;1;2018-11-07;2018-11-07
2023;Generic Actonel Combi 35mg tablets and 1000mg/880unit effervescent granules sachets;1;2018-11-07;2018-11-07
2024;Generic Add Ins oral powder 18.2g sachets;1;2018-11-07;2018-11-07
2025;Generic Adex gel;1;2018-11-07;2018-11-07
2026;Generic Aknicare SR skin roller;1;2018-11-07;2018-11-07
2027;Generic Aknicare cream;1;2018-11-07;2018-11-07
2028;Generic Aknicare lotion;1;2018-11-07;2018-11-07
2029;Generic Allergenics emollient cream;1;2018-11-07;2018-11-07
2030;Generic Allpresan diabetic foam cream Basic;1;2018-11-07;2018-11-07
2031;Generic Allpresan diabetic foam cream Intensive;1;2018-11-07;2018-11-07
2032;Generic Alphosyl HC cream;1;2018-11-07;2018-11-07
2033;Generic Altraplen Compact Starter Pack liquid;1;2018-11-07;2018-11-07
2034;Generic Altraplen Compact liquid;1;2018-11-07;2018-11-07
2035;Generic Altraplen Protein liquid;1;2018-11-07;2018-11-07
2036;Generic Altrashot 120ml bottles;1;2018-11-07;2018-11-07
2037;Generic Altrashot Starter Pack liquid;1;2018-11-07;2018-11-07
2038;Generic Anbesol Adult Strength gel sugar free;1;2018-11-07;2018-11-07
2039;Generic Anbesol liquid;1;2018-11-07;2018-11-07
2040;Generic Anbesol teething gel sugar free;1;2018-11-07;2018-11-07
2041;Generic AndoFlex TLC Lite latex free multi-layer compression bandage kit;1;2018-11-07;2018-11-07
2042;Generic AndoFlex TLC latex free multi-layer compression bandage kit;1;2018-11-07;2018-11-07
2043;Generic AndoFlex TLC-XL latex free multi-layer compression bandage kit;1;2018-11-07;2018-11-07
2044;Generic AndoFlex UBZ latex free multi-layer compression bandage kit 10cm;1;2018-11-07;2018-11-07
2045;Generic AndoFlex UBZ latex free multi-layer compression bandage kit 7.5cm;1;2018-11-07;2018-11-07
2046;Generic Anti-Reflux powder;1;2018-11-07;2018-11-07
2047;Generic Antipeol ointment;1;2018-11-07;2018-11-07
2048;Generic Anugesic HC cream;1;2018-11-07;2018-11-07
2049;Generic Anugesic-HC cream;1;2018-11-07;2018-11-07
2050;Generic Anugesic-HC suppositories;1;2018-11-07;2018-11-07
2051;Generic Anusol HC ointment;1;2018-11-07;2018-11-07
2052;Generic Anusol HC suppositories;1;2018-11-07;2018-11-07
2053;Generic Anusol cream;1;2018-11-07;2018-11-07
2054;Generic Anusol ointment;1;2018-11-07;2018-11-07
2055;Generic Anusol suppositories;1;2018-11-07;2018-11-07
2056;Generic AproDerm Colloidal Oat cream;1;2018-11-07;2018-11-07
2057;Generic AproDerm Colloidial Oat cream;1;2018-11-07;2018-11-07
2058;Generic AproDerm cream;1;2018-11-07;2018-11-07
2059;Generic AproDerm emollient cream;1;2018-11-07;2018-11-07
2060;Generic AproDerm gel;1;2018-11-07;2018-11-07
2061;Generic Aptamil Anti-Reflux powder;1;2018-11-07;2018-11-07
2062;Generic Aptamil Comfort milk;1;2018-11-07;2018-11-07
2063;Generic Aptamil Lactose Free powder;1;2018-11-07;2018-11-07
2064;Generic Aptamil Pepti 1 powder;1;2018-11-07;2018-11-07
2065;Generic Aptamil Pepti 2 powder;1;2018-11-07;2018-11-07
2066;Generic Aquamax cream;1;2018-11-07;2018-11-07
2067;Generic Aquamax wash;1;2018-11-07;2018-11-07
2068;Generic Aquamol cream;1;2018-11-07;2018-11-07
2069;Generic AriPro mousse;1;2018-11-07;2018-11-07
2070;Generic Asilone oral suspension sugar free;1;2018-11-07;2018-11-07
2071;Generic Aveeno Bath & Shower oil;1;2018-11-07;2018-11-07
2072;Generic Aveeno Intense Relief hand cream;1;2018-11-07;2018-11-07
2073;Generic Aveeno Skin Relief Soothing shampoo;1;2018-11-07;2018-11-07
2074;Generic Aveeno bath additive colloidal powder 50g sachets;1;2018-11-07;2018-11-07
2075;Generic Aveeno bath oil;1;2018-11-07;2018-11-07
2076;Generic Aveeno body wash;1;2018-11-07;2018-11-07
2077;Generic Aveeno cream;1;2018-11-07;2018-11-07
2078;Generic Aveeno lotion;1;2018-11-07;2018-11-07
2079;Generic Aveeno moisturising creamy oil;1;2018-11-07;2018-11-07
2080;Generic Avena sativa comp drops;1;2018-11-07;2018-11-07
2081;Generic Avene XeraCalm A.D Lipid-Replenishing Cleansing oil;1;2018-11-07;2018-11-07
2082;Generic Avene XeraCalm A.D Lipid-Replenishing balm;1;2018-11-07;2018-11-07
2083;Generic Avene XeraCalm A.D Lipid-Replenishing cream;1;2018-11-07;2018-11-07
2084;Generic Aymes 2.0kcal liquid;1;2018-11-07;2018-11-07
2085;Generic Aymes Complete Starter Pack liquid;1;2018-11-07;2018-11-07
2086;Generic Aymes Complete liquid;1;2018-11-07;2018-11-07
2087;Generic Aymes Creme dessert;1;2018-11-07;2018-11-07
2088;Generic Aymes Shake Compact powder 57g sachets;1;2018-11-07;2018-11-07
2089;Generic Aymes Shake Extra powder 85g sachets;1;2018-11-07;2018-11-07
2090;Generic Aymes Shake Sample Pack powder;1;2018-11-07;2018-11-07
2091;Generic Aymes Shake powder;1;2018-11-07;2018-11-07
2092;Generic Aymes Shake powder 57g sachets;1;2018-11-07;2018-11-07
2093;Generic Aymes oral powder 38g sachets;1;2018-11-07;2018-11-07
2094;Generic Aymes oral powder 49g sachets;1;2018-11-07;2018-11-07
2095;Generic Balmosa cream;1;2018-11-07;2018-11-07
2096;Generic Balneum cream;1;2018-11-07;2018-11-07
2097;Generic Basecal200 oral powder 43g sachets;1;2018-11-07;2018-11-07
2098;Generic Bell's Cough linctus;1;2018-11-07;2018-11-07
2099;Generic Benylin Cold & Flu Day & Night capsules;1;2018-11-07;2018-11-07
2100;Generic Berocca effervescent tablets sugar free;1;2018-11-07;2018-11-07
2101;Generic Betaquik liquid sugar free;1;2018-11-07;2018-11-07
2102;Generic BetterMilk oral powder 49g sachets;1;2018-11-07;2018-11-07
2103;Generic BiAlimenta gluten free pasta formati misti;1;2018-11-07;2018-11-07
2104;Generic Binovum tablets;1;2018-11-07;2018-11-07
2105;Generic Bio-Kult capsules;1;2018-11-07;2018-11-07
2106;Generic BioXtra Dry Mouth Gel Mouthspray sugar free;1;2018-11-07;2018-11-07
2107;Generic BioXtra Dry Mouth Mild toothpaste;1;2018-11-07;2018-11-07
2108;Generic BioXtra Dry Mouth Ultra Mild Mouthrinse;1;2018-11-07;2018-11-07
2109;Generic BioXtra Gel Mouthspray sugar free;1;2018-11-07;2018-11-07
2110;Generic BioXtra mouth rinse;1;2018-11-07;2018-11-07
2111;Generic BioXtra toothpaste;1;2018-11-07;2018-11-07
2112;Generic Biotene Moisturising mouthwash;1;2018-11-07;2018-11-07
2113;Generic Biotene dry mouth antibacterial toothpaste;1;2018-11-07;2018-11-07
2114;Generic Bioxtra Dry Mouth oral gel;1;2018-11-07;2018-11-07
2115;Generic Bioxtra moisturising gel for dry mouths;1;2018-11-07;2018-11-07
2116;Generic Blephasol lotion;1;2018-11-07;2018-11-07
2117;Generic Blistex Relief cream;1;2018-11-07;2018-11-07
2118;Generic CCS Foot Care cream;1;2018-11-07;2018-11-07
2119;Generic Calmurid HC cream;1;2018-11-07;2018-11-07
2120;Generic Calogen Extra emulsion;1;2018-11-07;2018-11-07
2121;Generic Calogen emulsion;1;2018-11-07;2018-11-07
2122;Generic Calshake powder;1;2018-11-07;2018-11-07
2123;Generic Calshake powder sachets;1;2018-11-07;2018-11-07
2124;Generic Canespro fungal nail treatment set;1;2018-11-07;2018-11-07
2125;Generic Capasal Therapeutic shampoo;1;2018-11-07;2018-11-07
2126;Generic Carbzero liquid sugar free;1;2018-11-07;2018-11-07
2127;Generic Care Co-Lactase infant drops sugar free;1;2018-11-07;2018-11-07
2128;Generic Care ViraSoothe gel;1;2018-11-07;2018-11-07
2129;Generic Casilan 90 powder;1;2018-11-07;2018-11-07
2130;Generic Cathejell Lidocain;1;2018-11-07;2018-11-07
2131;Generic Ceanel Concentrate shampoo;1;2018-11-07;2018-11-07
2132;Generic Cerumol ear drops;1;2018-11-07;2018-11-07
2133;Generic Cetraben lotion;1;2018-11-07;2018-11-07
2134;Generic CitraFleet oral powder 15.08g sachets sugar free;1;2018-11-07;2018-11-07
2135;Generic ClearZal Hard Skin Remover;1;2018-11-07;2018-11-07
2136;Generic Climagest 1mg tablets;1;2018-11-07;2018-11-07
2137;Generic Climagest 2mg tablets;1;2018-11-07;2018-11-07
2138;Generic Clinorette tablets;1;2018-11-07;2018-11-07
2139;Generic Coban 2 Lite multi-layer compression bandage kit;1;2018-11-07;2018-11-07
2140;Generic Coban 2 multi-layer compression bandage kit;1;2018-11-07;2018-11-07
2141;Generic Cocois ointment;1;2018-11-07;2018-11-07
2142;Generic Comfort First powder;1;2018-11-07;2018-11-07
2143;Generic Complan Shake Starter Pack sachets;1;2018-11-07;2018-11-07
2144;Generic Complan Shake oral powder 57g sachets;1;2018-11-07;2018-11-07
2145;Generic Complete Amino Acid Mix powder;1;2018-11-07;2018-11-07
2146;Generic Covermark classic foundation;1;2018-11-07;2018-11-07
2147;Generic Covermark finishing powder;1;2018-11-07;2018-11-07
2148;Generic Covonia Cold & Flu Formula oral solution sugar free;1;2018-11-07;2018-11-07
2149;Generic Covonia mentholated cough mixture;1;2018-11-07;2018-11-07
2150;Generic Creon 10000 gastro-resistant capsules;1;2018-11-07;2018-11-07
2151;Generic Creon 25000 gastro-resistant capsules;1;2018-11-07;2018-11-07
2152;Generic Creon 40000 gastro-resistant capsules;1;2018-11-07;2018-11-07
2153;Generic Creon Micro Pancreatin 60.12mg gastro-resistant granules;1;2018-11-07;2018-11-07
2154;Generic Cyclo-Progynova 2mg tablets;1;2018-11-07;2018-11-07
2155;Generic Cymex cream;1;2018-11-07;2018-11-07
2156;Generic DEKAs Essential capsules;1;2018-11-07;2018-11-07
2157;Generic DEKAs Plus chewable tablets;1;2018-11-07;2018-11-07
2158;Generic DEKAs Plus liquid sugar free;1;2018-11-07;2018-11-07
2159;Generic DEKAs Plus softgels capsules;1;2018-11-07;2018-11-07
2160;Generic Dalivit oral drops;1;2018-11-07;2018-11-07
2161;Generic Deep Heat rub;1;2018-11-07;2018-11-07
2162;Generic Deep Heat spray;1;2018-11-07;2018-11-07
2163;Generic Dermacolor camouflage creme;1;2018-11-07;2018-11-07
2164;Generic Dermacolor fixing powder;1;2018-11-07;2018-11-07
2165;Generic Dermatonics Dry Skin Balm;1;2018-11-07;2018-11-07
2166;Generic Dermatonics Once Callus Removing Balm;1;2018-11-07;2018-11-07
2167;Generic Dermatonics Once Heel Balm;1;2018-11-07;2018-11-07
2168;Generic Dermol 200 shower emollient;1;2018-11-07;2018-11-07
2169;Generic Dermol 500 lotion;1;2018-11-07;2018-11-07
2170;Generic Dermol 600 bath emollient;1;2018-11-07;2018-11-07
2171;Generic Dermol cream;1;2018-11-07;2018-11-07
2172;Generic Dexeryl cream;1;2018-11-07;2018-11-07
2173;Generic Digestodoron 200mg tablets;1;2018-11-07;2018-11-07
2174;Generic Digestodoron drops;1;2018-11-07;2018-11-07
2175;Generic Dioralyte Relief oral powder sachets sugar free;1;2018-11-07;2018-11-07
2176;Generic Dioralyte oral powder sachets;1;2018-11-07;2018-11-07
2177;Generic Diprobase cream;1;2018-11-07;2018-11-07
2178;Generic Diprobase lotion;1;2018-11-07;2018-11-07
2179;Generic DocOmega oral powder 4g sachets;1;2018-11-07;2018-11-07
2180;Generic Duocal Super Soluble powder sugar free;1;2018-11-07;2018-11-07
2181;Generic E45 Derma Protect Fast Acting 24H moisturiser spray;1;2018-11-07;2018-11-07
2182;Generic E45 Intense Recovery lotion;1;2018-11-07;2018-11-07
2183;Generic E45 Junior foaming bath milk;1;2018-11-07;2018-11-07
2184;Generic E45 cream;1;2018-11-07;2018-11-07
2185;Generic E45 emollient bath oil;1;2018-11-07;2018-11-07
2186;Generic E45 emollient shower cream;1;2018-11-07;2018-11-07
2187;Generic E45 emollient wash cream;1;2018-11-07;2018-11-07
2188;Generic E45 lotion;1;2018-11-07;2018-11-07
2189;Generic EAA Supplement oral powder 12.5g sachets;1;2018-11-07;2018-11-07
2190;Generic Easiphen liquid;1;2018-11-07;2018-11-07
2191;Generic Ebixa tablets treatment initiation pack;1;2018-11-07;2018-11-07
2192;Generic Elave Intensive cream;1;2018-11-07;2018-11-07
2193;Generic Elave body wash;1;2018-11-07;2018-11-07
2194;Generic Elave lotion;1;2018-11-07;2018-11-07
2195;Generic Elave shampoo;1;2018-11-07;2018-11-07
2196;Generic Elemental 028 Extra liquid;1;2018-11-07;2018-11-07
2197;Generic Elemental 028 Extra powder;1;2018-11-07;2018-11-07
2198;Generic Elleste Duet 1mg tablets;1;2018-11-07;2018-11-07
2199;Generic Elleste Duet 2mg tablets;1;2018-11-07;2018-11-07
2200;Generic Emollin aerosol spray;1;2018-11-07;2018-11-07
2201;Generic Emulsiderm emollient;1;2018-11-07;2018-11-07
2202;Generic Emustil eye drops 0.3ml unit dose preservative free;1;2018-11-07;2018-11-07
2203;Generic EnergieShake Complete 1.5kcal liquid;1;2018-11-07;2018-11-07
2204;Generic Energivit powder;1;2018-11-07;2018-11-07
2205;Generic Enfamil AR powder;1;2018-11-07;2018-11-07
2206;Generic Enfamil O-Lac powder;1;2018-11-07;2018-11-07
2207;Generic Enshake oral powder 96.5g sachets;1;2018-11-07;2018-11-07
2208;Generic Ensure Compact liquid;1;2018-11-07;2018-11-07
2209;Generic Ensure Plus Advance liquid;1;2018-11-07;2018-11-07
2210;Generic Ensure Plus Creme;1;2018-11-07;2018-11-07
2211;Generic Ensure Plus Fibre liquid;1;2018-11-07;2018-11-07
2212;Generic Ensure Plus Juce liquid;1;2018-11-07;2018-11-07
2213;Generic Ensure Plus liquid;1;2018-11-07;2018-11-07
2214;Generic Ensure Plus savoury liquid;1;2018-11-07;2018-11-07
2215;Generic Ensure Shake oral powder 57g sachets;1;2018-11-07;2018-11-07
2216;Generic Ensure TwoCal liquid;1;2018-11-07;2018-11-07
2217;Generic Ensure liquid;1;2018-11-07;2018-11-07
2218;Generic Epaderm cream;1;2018-11-07;2018-11-07
2219;Generic Epimax cream;1;2018-11-07;2018-11-07
2220;Generic Eucerin ATOControl Bath & Shower oil;1;2018-11-07;2018-11-07
2221;Generic Eucerin AntiREDNESS concealing day cream SPF25;1;2018-11-07;2018-11-07
2222;Generic Eucerin AntiREDNESS soothing care cream;1;2018-11-07;2018-11-07
2223;Generic Eucerin AntiREDNESS soothing care gel;1;2018-11-07;2018-11-07
2224;Generic Eucerin Intensive 10% foot cream with urea;1;2018-11-07;2018-11-07
2225;Generic Eucerin Intensive 5% hand cream with urea;1;2018-11-07;2018-11-07
2226;Generic Evorel Sequi transdermal patches;1;2018-11-07;2018-11-07
2227;Generic ExoCream;1;2018-11-07;2018-11-07
2228;Generic Exorex Hair and Body shampoo;1;2018-11-07;2018-11-07
2229;Generic Farco-fill Protect catheter inflation solution;1;2018-11-07;2018-11-07
2230;Generic FemSeven Sequi transdermal patches;1;2018-11-07;2018-11-07
2231;Generic Femodene ED tablets;1;2018-11-07;2018-11-07
2232;Generic Femoston 1/10mg tablets;1;2018-11-07;2018-11-07
2233;Generic Femoston 2/10mg tablets;1;2018-11-07;2018-11-07
2234;Generic FlavourPac oral powder 4g sachets;1;2018-11-07;2018-11-07
2235;Generic Flexitol 10% Urea cream;1;2018-11-07;2018-11-07
2236;Generic Flexitol Hand Balm;1;2018-11-07;2018-11-07
2237;Generic Flexitol Heel Balm;1;2018-11-07;2018-11-07
2238;Generic Flexitol Skin Balm;1;2018-11-07;2018-11-07
2239;Generic Foodlink Complete Starter Pack powder;1;2018-11-07;2018-11-07
2240;Generic Foodlink Complete powder;1;2018-11-07;2018-11-07
2241;Generic Foodlink Complete_powder;1;2018-11-07;2018-11-07
2242;Generic Forceval Junior capsules;1;2018-11-07;2018-11-07
2243;Generic Forceval Soluble Junior tablets sugar free;1;2018-11-07;2018-11-07
2244;Generic Forceval Soluble tablets sugar free;1;2018-11-07;2018-11-07
2245;Generic Forceval capsules;1;2018-11-07;2018-11-07
2246;Generic Forticare liquid;1;2018-11-07;2018-11-07
2247;Generic Forticreme Complete dessert;1;2018-11-07;2018-11-07
2248;Generic Fortijuce liquid;1;2018-11-07;2018-11-07
2249;Generic Fortimel Regular liquid;1;2018-11-07;2018-11-07
2250;Generic Fortini 1.0 Multi Fibre liquid;1;2018-11-07;2018-11-07
2251;Generic Fortini Compact Multi Fibre liquid;1;2018-11-07;2018-11-07
2252;Generic Fortini Creamy Fruit Multi Fibre;1;2018-11-07;2018-11-07
2253;Generic Fortini Multi Fibre liquid;1;2018-11-07;2018-11-07
2254;Generic Fortini Smoothie Multi Fibre liquid;1;2018-11-07;2018-11-07
2255;Generic Fortini liquid;1;2018-11-07;2018-11-07
2256;Generic Fortisip 2kcal liquid;1;2018-11-07;2018-11-07
2257;Generic Fortisip Bottle;1;2018-11-07;2018-11-07
2258;Generic Fortisip Compact Fibre liquid;1;2018-11-07;2018-11-07
2259;Generic Fortisip Compact Protein Starter Pack liquid;1;2018-11-07;2018-11-07
2260;Generic Fortisip Compact Protein liquid;1;2018-11-07;2018-11-07
2261;Generic Fortisip Compact Starter Pack liquid;1;2018-11-07;2018-11-07
2262;Generic Fortisip Compact liquid;1;2018-11-07;2018-11-07
2263;Generic Fortisip Extra liquid;1;2018-11-07;2018-11-07
2264;Generic Fortisip Multi Fibre liquid;1;2018-11-07;2018-11-07
2265;Generic Fortisip Range Starter Pack liquid;1;2018-11-07;2018-11-07
2266;Generic Fortisip Yogurt Style liquid;1;2018-11-07;2018-11-07
2267;Generic Frebini Energy Fibre liquid;1;2018-11-07;2018-11-07
2268;Generic Frebini Energy liquid;1;2018-11-07;2018-11-07
2269;Generic Frebini Original Fibre liquid;1;2018-11-07;2018-11-07
2270;Generic Frebini Original liquid;1;2018-11-07;2018-11-07
2271;Generic Fresubin 1000 Complete liquid;1;2018-11-07;2018-11-07
2272;Generic Fresubin 1200 Complete liquid;1;2018-11-07;2018-11-07
2273;Generic Fresubin 1500 Complete liquid;1;2018-11-07;2018-11-07
2274;Generic Fresubin 1800 Complete liquid;1;2018-11-07;2018-11-07
2275;Generic Fresubin 2250 Complete liquid;1;2018-11-07;2018-11-07
2276;Generic Fresubin 2kcal Creme dessert;1;2018-11-07;2018-11-07
2277;Generic Fresubin 2kcal Fibre Mini drink;1;2018-11-07;2018-11-07
2278;Generic Fresubin 2kcal Fibre drink;1;2018-11-07;2018-11-07
2279;Generic Fresubin 2kcal Mini drink;1;2018-11-07;2018-11-07
2280;Generic Fresubin 2kcal drink;1;2018-11-07;2018-11-07
2281;Generic Fresubin 2kcal drink starter pack;1;2018-11-07;2018-11-07
2282;Generic Fresubin 3.2kcal drink;1;2018-11-07;2018-11-07
2283;Generic Fresubin 5kcal shot drink;1;2018-11-07;2018-11-07
2284;Generic Fresubin Energy Fibre liquid;1;2018-11-07;2018-11-07
2285;Generic Fresubin Energy liquid;1;2018-11-07;2018-11-07
2286;Generic Fresubin HP Energy Fibre liquid;1;2018-11-07;2018-11-07
2287;Generic Fresubin HP Energy liquid;1;2018-11-07;2018-11-07
2288;Generic Fresubin Jucy drink;1;2018-11-07;2018-11-07
2289;Generic Fresubin Jucy drink starter pack;1;2018-11-07;2018-11-07
2290;Generic Fresubin Original Fibre liquid;1;2018-11-07;2018-11-07
2291;Generic Fresubin Original drink;1;2018-11-07;2018-11-07
2292;Generic Fresubin Original liquid;1;2018-11-07;2018-11-07
2293;Generic Fresubin Powder Extra oral powder 62g sachets;1;2018-11-07;2018-11-07
2294;Generic Fresubin Protein Energy drink;1;2018-11-07;2018-11-07
2295;Generic Fresubin Soya Fibre liquid;1;2018-11-07;2018-11-07
2296;Generic Fresubin Thickened Stage 1 syrup gluten free;1;2018-11-07;2018-11-07
2297;Generic Fresubin Thickened Stage 2 custard gluten free;1;2018-11-07;2018-11-07
2298;Generic Fresubin YOcreme dessert;1;2018-11-07;2018-11-07
2299;Generic Fresubin YoDrink;1;2018-11-07;2018-11-07
2300;Generic FruitiVits oral powder 6g sachets;1;2018-11-07;2018-11-07
2301;Generic GA gel oral powder 24g sachets;1;2018-11-07;2018-11-07
2302;Generic GA1 Anamix Infant powder;1;2018-11-07;2018-11-07
2303;Generic GA1 Anamix Junior oral powder 18g sachets;1;2018-11-07;2018-11-07
2304;Generic GA1 Maxamaid powder;1;2018-11-07;2018-11-07
2305;Generic GA1 Maxamum powder;1;2018-11-07;2018-11-07
2306;Generic Galactomin 17 powder;1;2018-11-07;2018-11-07
2307;Generic Galactomin 19 powder;1;2018-11-07;2018-11-07
2308;Generic Gastrocote liquid sugar free;1;2018-11-07;2018-11-07
2309;Generic Gaviscon Cool 250mg chewable tablets sugar free;1;2018-11-07;2018-11-07
2310;Generic Gaviscon Double Action Liquid 10ml sachets sugar free;1;2018-11-07;2018-11-07
2311;Generic Gaviscon Double Action Liquid sugar free;1;2018-11-07;2018-11-07
2312;Generic Gaviscon Double Action chewable tablets sugar free;1;2018-11-07;2018-11-07
2313;Generic Gaviscon Liquid 10ml sachets sugar free;1;2018-11-07;2018-11-07
2314;Generic GlucoRx Allpresan diabetic foam cream Basic;1;2018-11-07;2018-11-07
2315;Generic GlucoRx Allpresan diabetic foam cream Intensive;1;2018-11-07;2018-11-07
2316;Generic Glucodrate oral powder 39g sachets;1;2018-11-07;2018-11-07
