ID_AMP_NM;AMP_NM;BNF_CODE;PRESENTATION;STRENGTH;VERSION;DATE_FROM;DATE_TO
3329;;1105000E0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3330;;1105000E0AAABAB;Eye drops;0.50%;1;2018-11-09;2018-11-09
3331;;1105000E0AAABAB;Eye drops;1%;1;2018-11-09;2018-11-09
3332;;1105000E0AAACAC;Eye drops;0;1;2018-11-09;2018-11-09
3333;;1105000E0AAACAC;Eye drops;1%;1;2018-11-09;2018-11-09
3334;;1105000E0AAACAC;Eye drops;1.00%;1;2018-11-09;2018-11-09
3335;;1105000E0AAAEAE;Eye drops;%;1;2018-11-09;2018-11-09
3336;;1105000E0AAAFAF;Eye drops;0;1;2018-11-09;2018-11-09
3337;;1105000E0AAAFAF;Eye drops;1%;1;2018-11-09;2018-11-09
3338;;1105000E0AAAFAF;Eye drops;1.00%;1;2018-11-09;2018-11-09
3339;;1106000AAAAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3340;;1106000AAAAAAAA;Eye drops;0%;1;2018-11-09;2018-11-09
3341;;1106000AAAAAAAA;Eye drops;0.20%;1;2018-11-09;2018-11-09
3342;;1106000ABAAAAAA;Eye drops;2% /  0.5%;1;2018-11-09;2018-11-09
3343;;1106000ABAAACAC;Eye drops;20mg/ml /  5mg/ml;1;2018-11-09;2018-11-09
3344;;1106000ACAAAAAA;Eye drops;10mg/ml;1;2018-11-09;2018-11-09
3345;;1106000ADAAAAAA;Eye drops;50microgram/ml /  5mg/ml;1;2018-11-09;2018-11-09
3346;;1106000AEAAAAAA;Eye drops;40microgram/ml;1;2018-11-09;2018-11-09
3347;;1106000AFAAAAAA;Eye drops;300microgram/ml;1;2018-11-09;2018-11-09
3348;;1106000AFAAABAB;Eye drops;100microgram/ml;1;2018-11-09;2018-11-09
3349;;1106000AFAAACAC;Eye drops;300microgram/;1;2018-11-09;2018-11-09
3350;;1106000AFAAACAC;Eye drops;300microgram/ml;1;2018-11-09;2018-11-09
3351;;1106000AGAAAAAA;Eye drops;2mg/ml /  5mg/ml;1;2018-11-09;2018-11-09
3352;;1106000AHAAAAAA;Eye drops;40microgram/ml /  5mg/ml;1;2018-11-09;2018-11-09
3353;;1106000AIAAAAAA;Eye drops;300microgram/ml /  5mg/ml;1;2018-11-09;2018-11-09
3354;;1106000AJAAAAAA;Eye drops;10mg/ml /  5mg/ml;1;2018-11-09;2018-11-09
3355;;1106000ALAAAAAA;Eye drops;10mg/ml /  2mg/ml;1;2018-11-09;2018-11-09
3356;;1106000B0AAACAC;Tablet;250mg;1;2018-11-09;2018-11-09
3357;;1106000B0AAALAL;Modified-release capsule;250mg;1;2018-11-09;2018-11-09
3358;;1106000I0AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3359;;1106000I0AAAAAA;Eye drops;0.50%;1;2018-11-09;2018-11-09
3360;;1106000I0AAAAAA;Eye drops;1%;1;2018-11-09;2018-11-09
3361;;1106000I0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3362;;1106000I0AAABAB;Eye drops;0%;1;2018-11-09;2018-11-09
3363;;1106000I0AAABAB;Eye drops;0.25%;1;2018-11-09;2018-11-09
3364;;1106000I0AAACAC;Eye drops;0.25%;1;2018-11-09;2018-11-09
3365;;1106000K0AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3366;;1106000K0AAAAAA;Eye drops;1%;1;2018-11-09;2018-11-09
3367;;1106000K0AAAAAA;Eye drops;1.00%;1;2018-11-09;2018-11-09
3368;;1106000K0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3369;;1106000K0AAABAB;Eye drops;2%;1;2018-11-09;2018-11-09
3370;;1106000K0AAABAB;Eye drops;2.00%;1;2018-11-09;2018-11-09
3371;;1106000L0AAAAAA;Eye drops;50microgram/ml;1;2018-11-09;2018-11-09
3372;;1106000P0AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3373;;1106000P0AAAAAA;Eye drops;2%;1;2018-11-09;2018-11-09
3374;;1106000P0AAAAAA;Eye drops;2.00%;1;2018-11-09;2018-11-09
3375;;1106000P0AAACAC;Eye drops;20mg/ml;1;2018-11-09;2018-11-09
3376;;1106000T0AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3377;;1106000T0AAAAAA;Eye drops;0.50%;1;2018-11-09;2018-11-09
3378;;1106000T0AAAAAA;Eye drops;1%;1;2018-11-09;2018-11-09
3379;;1106000X0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3380;;1106000X0AAABAB;Eye drops;1%;1;2018-11-09;2018-11-09
3381;;1106000X0AAABAB;Eye drops;1.00%;1;2018-11-09;2018-11-09
3382;;1106000X0AAACAC;Eye drops;0;1;2018-11-09;2018-11-09
3383;;1106000X0AAACAC;Eye drops;2%;1;2018-11-09;2018-11-09
3384;;1106000X0AAACAC;Eye drops;2.00%;1;2018-11-09;2018-11-09
3385;;1106000X0AAAEAE;Eye drops;0;1;2018-11-09;2018-11-09
3386;;1106000X0AAAEAE;Eye drops;4%;1;2018-11-09;2018-11-09
3387;;1106000X0AAAEAE;Eye drops;4.00%;1;2018-11-09;2018-11-09
3388;;1106000Z0AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3389;;1106000Z0AAAAAA;Eye drops;0%;1;2018-11-09;2018-11-09
3390;;1106000Z0AAAAAA;Eye drops;0.25%;1;2018-11-09;2018-11-09
3391;;1106000Z0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3392;;1106000Z0AAABAB;Eye drops;0.50%;1;2018-11-09;2018-11-09
3393;;1106000Z0AAABAB;Eye drops;1%;1;2018-11-09;2018-11-09
3394;;1106000Z0AAAKAK;Eye drops;0;1;2018-11-09;2018-11-09
3395;;1106000Z0AAAKAK;Eye drops;5%;1;2018-11-09;2018-11-09
3396;;1106000Z0AAAKAK;Eye drops;5.00%;1;2018-11-09;2018-11-09
3397;;1106000Z0AAALAL;Eye drops;0;1;2018-11-09;2018-11-09
3398;;1106000Z0AAALAL;Eye drops;0.50%;1;2018-11-09;2018-11-09
3399;;1106000Z0AAALAL;Eye drops;1%;1;2018-11-09;2018-11-09
3400;;1106000Z0AAAPAP;Eye gel;0;1;2018-11-09;2018-11-09
3401;;1106000Z0AAAPAP;Eye gel;0%;1;2018-11-09;2018-11-09
3402;;1106000Z0AAAPAP;Eye gel;0.25%;1;2018-11-09;2018-11-09
3403;;1106000Z0AAAQAQ;Eye gel;0;1;2018-11-09;2018-11-09
3404;;1106000Z0AAAQAQ;Eye gel;0.50%;1;2018-11-09;2018-11-09
3405;;1106000Z0AAAQAQ;Eye gel;1%;1;2018-11-09;2018-11-09
3406;;1107000C0AAADAD;Eye drops;%;1;2018-11-09;2018-11-09
3407;;1107000C0AAAEAE;Eye drops;1%;1;2018-11-09;2018-11-09
3408;;1108010AAAAAPAP;Eye drops;0;1;2018-11-09;2018-11-09
3409;;1108010AAAAAPAP;Eye drops;0%;1;2018-11-09;2018-11-09
3410;;1108010AAAAAPAP;Eye drops;0.10%;1;2018-11-09;2018-11-09
3411;;1108010B0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3412;;1108010B0AAABAB;Eye drops;0%;1;2018-11-09;2018-11-09
3413;;1108010B0AAABAB;Eye drops;0.20%;1;2018-11-09;2018-11-09
3414;;1108010B0AAACAC;Eye drops;0;1;2018-11-09;2018-11-09
3415;;1108010B0AAACAC;Eye drops;0%;1;2018-11-09;2018-11-09
3416;;1108010B0AAACAC;Eye drops;0.20%;1;2018-11-09;2018-11-09
3417;;1108010C0AAADAD;Eye drops;0;1;2018-11-09;2018-11-09
3418;;1108010C0AAADAD;Eye drops;5%;1;2018-11-09;2018-11-09
3419;;1108010C0AAADAD;Eye drops;5.00%;1;2018-11-09;2018-11-09
3420;;1108010D0AAACAC;Eye drops;;1;2018-11-09;2018-11-09
3421;;1108010D0AAADAD;Eye drops;;1;2018-11-09;2018-11-09
3422;;1108010F0AAA4A4;Eye drops;0.3% /  0.1%;1;2018-11-09;2018-11-09
3423;;1108010F0AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3424;;1108010F0AAAAAA;Eye drops;0%;1;2018-11-09;2018-11-09
3425;;1108010F0AAAAAA;Eye drops;0.30%;1;2018-11-09;2018-11-09
3426;;1108010F0AAABAB;Eye drops;0;1;2018-11-09;2018-11-09
3427;;1108010F0AAABAB;Eye drops;0.50%;1;2018-11-09;2018-11-09
3428;;1108010F0AAABAB;Eye drops;1%;1;2018-11-09;2018-11-09
3429;;1108010F0AAACAC;Eye drops;0;1;2018-11-09;2018-11-09
3430;;1108010F0AAACAC;Eye drops;1%;1;2018-11-09;2018-11-09
3431;;1108010F0AAACAC;Eye drops;1.00%;1;2018-11-09;2018-11-09
3432;;1108010K0AAAYAY;Eye drops;0;1;2018-11-09;2018-11-09
3433;;1108010K0AAAYAY;Eye drops;0.90%;1;2018-11-09;2018-11-09
3434;;1108010K0AAAYAY;Eye drops;1%;1;2018-11-09;2018-11-09
3435;;1108010N0AAACAC;Eye ointment;;1;2018-11-09;2018-11-09
3436;;1108010Z0AAAAAA;Eye gel;0;1;2018-11-09;2018-11-09
3437;;1108010Z0AAAAAA;Eye gel;0%;1;2018-11-09;2018-11-09
3438;;1108010Z0AAAAAA;Eye gel;0.25%;1;2018-11-09;2018-11-09
3439;;110802070AAAAAA;Eye drops;0;1;2018-11-09;2018-11-09
3440;;110802070AAAAAA;Eye drops;0.50%;1;2018-11-09;2018-11-09
3441;;110802070AAAAAA;Eye drops;1%;1;2018-11-09;2018-11-09
3442;;1108020A0AAAAAA;Eye drops;0.10%;1;2018-11-09;2018-11-09
3443;;1108020A0AAACAC;Eye drops;0.10%;1;2018-11-09;2018-11-09
3444;;1108020AFAAAAAA;Eye drops;1mg/ml;1;2018-11-09;2018-11-09
3445;;1108020AGAAAAAA;Eye drops;900microgram/ml;1;2018-11-09;2018-11-09
3446;;1108020J0AAABAB;Eye drops;5mg/ml;1;2018-11-09;2018-11-09
3447;;1201010AEAAAAAA;Ear drops;0.3% /  0.1%;1;2018-11-09;2018-11-09
3448;;1201010B0AAAFAF;Spray;0;1;2018-11-09;2018-11-09
3449;;1201010B0AAAFAF;Spray;2%;1;2018-11-09;2018-11-09
3450;;1201010B0AAAFAF;Spray;2.00%;1;2018-11-09;2018-11-09
3451;;1201010E0AAABAB;Ear/eye/nose drops solution;0.1% /  0.5%;1;2018-11-09;2018-11-09
3452;;1201010F0AAAAAA;Ear drops;0.02% /  1%;1;2018-11-09;2018-11-09
3453;;1201010G0AAACAC;Ear drops;0.3% /  1%;1;2018-11-09;2018-11-09
3454;;1201010H0AAAAAA;Ear drops;0;1;2018-11-09;2018-11-09
3455;;1201010H0AAAAAA;Ear drops;5%;1;2018-11-09;2018-11-09
3456;;1201010H0AAAAAA;Ear drops;5.00%;1;2018-11-09;2018-11-09
3457;;1201010H0AAABAB;Ear drops;0;1;2018-11-09;2018-11-09
3458;;1201010H0AAABAB;Ear drops;10%;1;2018-11-09;2018-11-09
3459;;1201010H0AAABAB;Ear drops;10.00%;1;2018-11-09;2018-11-09
3460;;1201020Q0AAAAAA;Ear drops;0.3% /  0.1%;1;2018-11-09;2018-11-09
3461;;1201030F0AAABAB;Ear drops;0;1;2018-11-09;2018-11-09
3462;;1201030F0AAABAB;Ear drops;0.50%;1;2018-11-09;2018-11-09
3463;;1201030F0AAABAB;Ear drops;1%;1;2018-11-09;2018-11-09
3464;;1201030N0AAAAAA;Ear drops;0;1;2018-11-09;2018-11-09
3465;;1201030N0AAAAAA;Ear drops;5%;1;2018-11-09;2018-11-09
3466;;1201030N0AAAAAA;Ear drops;5.00%;1;2018-11-09;2018-11-09
3467;;1202010A0AAABAB;Spray;140microgram/dose;1;2018-11-09;2018-11-09
3468;;1202010C0AAAAAA;Spray;50microgram/dose;1;2018-11-09;2018-11-09
3469;;1202010I0AAAFAF;Spray;64microgram/dose;1;2018-11-09;2018-11-09
3470;;1202010M0AAACAC;Spray;50microgram/dose;1;2018-11-09;2018-11-09
3471;;1202010M0BCAAAC;Spray;50microgram/dose;1;2018-11-09;2018-11-09
3472;;1202010T0AAAAAA;Spray;55microgram/dose;1;2018-11-09;2018-11-09
3473;;1202010U0AAAAAA;Spray;50microgram/dose;1;2018-11-09;2018-11-09
3474;;1202010W0AAAAAA;Spray;27.5microgram/dose;1;2018-11-09;2018-11-09
3475;;1202010Y0AAAAAA;Spray;50microgram/dose /  137microgram/dose;1;2018-11-09;2018-11-09
3476;;1202020C0AAACAC;Nasal drops;0.50%;1;2018-11-09;2018-11-09
3477;;1202020C0AAACAC;Nasal drops;1%;1;2018-11-09;2018-11-09
3478;;1202020C0AAAEAE;Nasal drops;1%;1;2018-11-09;2018-11-09
3479;;1202020C0AAAEAE;Nasal drops;1.00%;1;2018-11-09;2018-11-09
3480;;1202020I0AAABAB;Spray;21microgram/dose;1;2018-11-09;2018-11-09
3481;;1202020L0AACCCC;Nebuliser liquid;0;1;2018-11-09;2018-11-09
3482;;1202020L0AACCCC;Nebuliser liquid;0.90%;1;2018-11-09;2018-11-09
3483;;1202020L0AACCCC;Nebuliser liquid;1%;1;2018-11-09;2018-11-09
3484;;1202020P0AAAAAA;Nasal drops;0;1;2018-11-09;2018-11-09
3485;;1202020P0AAAAAA;Nasal drops;0%;1;2018-11-09;2018-11-09
3486;;1202020P0AAAAAA;Nasal drops;0.05%;1;2018-11-09;2018-11-09
3487;;1202020P0AAABAB;Nasal drops;0;1;2018-11-09;2018-11-09
3488;;1202020P0AAABAB;Nasal drops;0%;1;2018-11-09;2018-11-09
3489;;1202020P0AAABAB;Nasal drops;0.10%;1;2018-11-09;2018-11-09
3490;;1202020P0AAACAC;Spray;0;1;2018-11-09;2018-11-09
3491;;1202020P0AAACAC;Spray;0%;1;2018-11-09;2018-11-09
3492;;1202020P0AAACAC;Spray;0.10%;1;2018-11-09;2018-11-09
3493;;1202030R0AAAAAA;Nasal ointment;0;1;2018-11-09;2018-11-09
3494;;1202030R0AAAAAA;Nasal ointment;2%;1;2018-11-09;2018-11-09
3495;;1202030R0AAAAAA;Nasal ointment;2.00%;1;2018-11-09;2018-11-09
3496;;1202030S0AAAAAA;Cream;0.5% /  0.1%;1;2018-11-09;2018-11-09
3497;;1203010E0AAAAAA;MOUTHWASH;0;1;2018-11-09;2018-11-09
3498;;1203010E0AAAAAA;MOUTHWASH;0%;1;2018-11-09;2018-11-09
3499;;1203010E0AAAAAA;MOUTHWASH;0.15%;1;2018-11-09;2018-11-09
3500;;1203010E0AAAAAA;mouthwash;0;1;2018-11-09;2018-11-09
3501;;1203010E0AAAAAA;mouthwash;0%;1;2018-11-09;2018-11-09
3502;;1203010E0AAAAAA;mouthwash;0.15%;1;2018-11-09;2018-11-09
3503;;1203010E0AAABAB;Spray;0;1;2018-11-09;2018-11-09
3504;;1203010E0AAABAB;Spray;0%;1;2018-11-09;2018-11-09
3505;;1203010E0AAABAB;Spray;0.15%;1;2018-11-09;2018-11-09
3506;;1203010F0AAAAAA;LOZENGE;8.75MG;1;2018-11-09;2018-11-09
3507;;1203010F0AAAAAA;lozenges;8.75mg;1;2018-11-09;2018-11-09
3508;;1203010K0AAABAB;Oromucosal gel;0;1;2018-11-09;2018-11-09
3509;;1203010K0AAABAB;Oromucosal gel;8.70%;1;2018-11-09;2018-11-09
3510;;1203010K0AAABAB;Oromucosal gel;9%;1;2018-11-09;2018-11-09
3511;;1203010M0AAAAAA;MUCO-ADHESIVE BUCCAL TABLET;2.5MG;1;2018-11-09;2018-11-09
3512;;1203010M0AAAAAA;muco-adhesive tablets;2.5mg;1;2018-11-09;2018-11-09
3513;;1203010U0AAABAB;Tablet;20mg;1;2018-11-09;2018-11-09
3514;;1203020H0AAAAAA;Oromucosal gel;20mg/g;1;2018-11-09;2018-11-09
3515;;1203020H0BBAAAA;Oromucosal gel;20mg/g;1;2018-11-09;2018-11-09
3516;;1203030B0AAACAC;lozenges;5mg /  1mg;1;2018-11-09;2018-11-09
3517;;1203040AAAAAAAA;mouthwash;0.07%;1;2018-11-09;2018-11-09
3518;;1203040E0AAAAAA;Dental gel;0;1;2018-11-09;2018-11-09
3519;;1203040E0AAAAAA;Dental gel;1%;1;2018-11-09;2018-11-09
3520;;1203040E0AAAAAA;Dental gel;1.00%;1;2018-11-09;2018-11-09
3521;;1203040E0AAABAB;MOUTHWASH;0;1;2018-11-09;2018-11-09
3522;;1203040E0AAABAB;MOUTHWASH;0%;1;2018-11-09;2018-11-09
3523;;1203040E0AAABAB;MOUTHWASH;0.20%;1;2018-11-09;2018-11-09
3524;;1203040E0AAABAB;mouthwash;0;1;2018-11-09;2018-11-09
3525;;1203040E0AAABAB;mouthwash;0%;1;2018-11-09;2018-11-09
3526;;1203040E0AAABAB;mouthwash;0.20%;1;2018-11-09;2018-11-09
3527;;1203040E0AAAEAE;Spray;0;1;2018-11-09;2018-11-09
3528;;1203040E0AAAEAE;Spray;0%;1;2018-11-09;2018-11-09
3529;;1203040E0AAAEAE;Spray;0.20%;1;2018-11-09;2018-11-09
3530;;1203040G0AAAAAA;MOUTHWASH;0%;1;2018-11-09;2018-11-09
3531;;1203040G0AAAAAA;MOUTHWASH;0.10%;1;2018-11-09;2018-11-09
3532;;1203040G0AAAAAA;mouthwash;0;1;2018-11-09;2018-11-09
3533;;1203040G0AAAAAA;mouthwash;0%;1;2018-11-09;2018-11-09
3534;;1203040G0AAAAAA;mouthwash;0.10%;1;2018-11-09;2018-11-09
3535;;1203040N0AAAAAA;TABLET;;1;2018-11-09;2018-11-09
3536;;1203050A0AAAKAK;lozenges;;1;2018-11-09;2018-11-09
3537;;1203050P0AAABAB;Tablet;5mg;1;2018-11-09;2018-11-09
3538;;130101000AAAGAG;SOLID;;1;2018-11-09;2018-11-09
3539;;130101000AAAGAG;solid;;1;2018-11-09;2018-11-09
3540;;1301010D0AAAAAA;Cream;;1;2018-11-09;2018-11-09
3541;;1301010I0AAAAAA;Ointment;;1;2018-11-09;2018-11-09
3542;;1301010P0AAAAAA;SOLID;;1;2018-11-09;2018-11-09
3543;;1301010P0AAAAAA;solid;;1;2018-11-09;2018-11-09
3544;;1301010P0AAABAB;SOLID;;1;2018-11-09;2018-11-09
3545;;1301010P0AAABAB;solid;;1;2018-11-09;2018-11-09
3546;;1301010W0AAAAAA;SOLID;;1;2018-11-09;2018-11-09
3547;;1301010W0AAAAAA;solid;;1;2018-11-09;2018-11-09
3548;;130201000AAA3A3;Ointment;95% /  5%;1;2018-11-09;2018-11-09
3549;;130201000AAA6A6;Ointment;50% /  50%;1;2018-11-09;2018-11-09
3550;;130201000AABXBX;Cream;40%;1;2018-11-09;2018-11-09
3551;;130201000AACACA;Gel;15% /  15%;1;2018-11-09;2018-11-09
3552;;130201000AACDCD;Cream;15% /  6%;1;2018-11-09;2018-11-09
3553;;130201000AADMDM;Ointment;;1;2018-11-09;2018-11-09
3554;;130201000BBLJA0;Cutaneous emulsion;;1;2018-11-09;2018-11-09
3555;;1302010F0AAADAD;Ointment;;1;2018-11-09;2018-11-09
3556;;1302010M0AAAAAA;Ointment;;1;2018-11-09;2018-11-09
3557;;1302010N0AAAAAA;Ointment;;1;2018-11-09;2018-11-09
3558;;1302010N0AAACAC;Spray;10%;1;2018-11-09;2018-11-09
3559;;1302010U0AAAEAE;Cream;10% /  5%;1;2018-11-09;2018-11-09
3560;;1302010U0AAAKAK;Cream;5%;1;2018-11-09;2018-11-09
3561;;1302010U0AAAMAM;Liquid;0;1;2018-11-09;2018-11-09
3562;;1302010U0AAAMAM;Liquid;10%;1;2018-11-09;2018-11-09
3563;;1302010U0AAAMAM;Liquid;10.00%;1;2018-11-09;2018-11-09
3564;;1302010U0AAANAN;Cream;5% /  3%;1;2018-11-09;2018-11-09
3565;;1302010Y0AAAAAA;Ointment;;1;2018-11-09;2018-11-09
3566;;130201100AAAAAA;;84.75%;1;2018-11-09;2018-11-09
3567;;130201100AAAMAM;Cream;;1;2018-11-09;2018-11-09
3568;;1302011L0AAAHAH;Gel;70%;1;2018-11-09;2018-11-09
3569;;1302011L0AAAIAI;;1;1;2018-11-09;2018-11-09
3570;;1302011L0AAAIAI;;63%;1;2018-11-09;2018-11-09
3571;;1302011L0AAAIAI;;63.40%;1;2018-11-09;2018-11-09
3572;;1302011L0AAAIAI;bath additive;1;1;2018-11-09;2018-11-09
3573;;1302011L0AAAIAI;bath additive;63%;1;2018-11-09;2018-11-09
3574;;1302011L0AAAIAI;bath additive;63.40%;1;2018-11-09;2018-11-09
3575;;1302020D0AAACAC;Cream;22% /  0.1%;1;2018-11-09;2018-11-09
3576;;1302020D0AAAGAG;Spray;12.5% /  1.04%;1;2018-11-09;2018-11-09
3577;;1302020E0AAACAC;Ointment;;1;2018-11-09;2018-11-09
3578;;1303000AAAAAAAA;Cream;;1;2018-11-09;2018-11-09
3579;;1303000AAAAABAB;Cream;;1;2018-11-09;2018-11-09
3580;;1303000AAAAACAC;Cream;;1;2018-11-09;2018-11-09
3581;;1303000D0AAABAB;Cream;;1;2018-11-09;2018-11-09
3582;;1303000D0AAACAC;Liquid;;1;2018-11-09;2018-11-09
3583;;1303000I0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3584;;1303000I0AAAAAA;Cream;10%;1;2018-11-09;2018-11-09
3585;;1303000I0AAAAAA;Cream;10.00%;1;2018-11-09;2018-11-09
3586;;1303000N0AAABAB;Cream;0;1;2018-11-09;2018-11-09
3587;;1303000N0AAABAB;Cream;2%;1;2018-11-09;2018-11-09
3588;;1303000N0AAABAB;Cream;2.00%;1;2018-11-09;2018-11-09
3589;;1304000B0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3590;;1304000B0AAAAAA;Cream;0%;1;2018-11-09;2018-11-09
3591;;1304000B0AAAAAA;Cream;0.05%;1;2018-11-09;2018-11-09
3592;;1304000C0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3593;;1304000C0AAAAAA;Cream;0%;1;2018-11-09;2018-11-09
3594;;1304000C0AAAAAA;Cream;0.03%;1;2018-11-09;2018-11-09
3595;;1304000C0AABABA;Ointment;0%;1;2018-11-09;2018-11-09
3596;;1304000C0AABABA;Ointment;0.03%;1;2018-11-09;2018-11-09
3597;;1304000D0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3598;;1304000D0AAAAAA;Cream;0%;1;2018-11-09;2018-11-09
3599;;1304000D0AAAAAA;Cream;0.05%;1;2018-11-09;2018-11-09
3600;;1304000D0AABABA;Ointment;0;1;2018-11-09;2018-11-09
3601;;1304000D0AABABA;Ointment;0%;1;2018-11-09;2018-11-09
3602;;1304000D0AABABA;Ointment;0.05%;1;2018-11-09;2018-11-09
3603;;1304000D0AABBBB;Ointment;0.05% /  3%;1;2018-11-09;2018-11-09
3604;;1304000D0AABCBC;Liquid;0;1;2018-11-09;2018-11-09
3605;;1304000D0AABCBC;Liquid;0%;1;2018-11-09;2018-11-09
3606;;1304000D0AABCBC;Liquid;0.05%;1;2018-11-09;2018-11-09
3607;;1304000D0AABDBD;Liquid;0.05% /  2%;1;2018-11-09;2018-11-09
3608;;1304000D0AACACA;Cream;0.064% /  1%;1;2018-11-09;2018-11-09
3609;;1304000F0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3610;;1304000F0AAAAAA;Cream;0%;1;2018-11-09;2018-11-09
3611;;1304000F0AAAAAA;Cream;0.10%;1;2018-11-09;2018-11-09
3612;;1304000F0AAABAB;Cream;0;1;2018-11-09;2018-11-09
3613;;1304000F0AAABAB;Cream;0%;1;2018-11-09;2018-11-09
3614;;1304000F0AAABAB;Cream;0.03%;1;2018-11-09;2018-11-09
3615;;1304000F0AABABA;Ointment;0;1;2018-11-09;2018-11-09
3616;;1304000F0AABABA;Ointment;0%;1;2018-11-09;2018-11-09
3617;;1304000F0AABABA;Ointment;0.10%;1;2018-11-09;2018-11-09
3618;;1304000F0AABBBB;Ointment;0;1;2018-11-09;2018-11-09
3619;;1304000F0AABBBB;Ointment;0%;1;2018-11-09;2018-11-09
3620;;1304000F0AABBBB;Ointment;0.03%;1;2018-11-09;2018-11-09
3621;;1304000F0AABCBC;Liquid;0;1;2018-11-09;2018-11-09
3622;;1304000F0AABCBC;Liquid;0%;1;2018-11-09;2018-11-09
3623;;1304000F0AABCBC;Liquid;0.10%;1;2018-11-09;2018-11-09
3624;;1304000F0AABDBD;Liquid;0;1;2018-11-09;2018-11-09
3625;;1304000F0AABDBD;Liquid;0%;1;2018-11-09;2018-11-09
3626;;1304000F0AABDBD;Liquid;0.10%;1;2018-11-09;2018-11-09
3627;;1304000F0AABFBF;Foam;0;1;2018-11-09;2018-11-09
3628;;1304000F0AABFBF;Foam;0%;1;2018-11-09;2018-11-09
3629;;1304000F0AABFBF;Foam;0.10%;1;2018-11-09;2018-11-09
3630;;1304000F0AACACA;Cream;0.1% /  3%;1;2018-11-09;2018-11-09
3631;;1304000F0AACBCB;Cream;0.1% /  0.5%;1;2018-11-09;2018-11-09
3632;;1304000F0AACCCC;Cream;0.1% /  2%;1;2018-11-09;2018-11-09
3633;;1304000F0AACDCD;Ointment;0.1% /  3%;1;2018-11-09;2018-11-09
3634;;1304000F0AACECE;Ointment;0.1% /  0.5%;1;2018-11-09;2018-11-09
3635;;1304000G0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3636;;1304000G0AAAAAA;Cream;0%;1;2018-11-09;2018-11-09
3637;;1304000G0AAAAAA;Cream;0.05%;1;2018-11-09;2018-11-09
3638;;1304000G0AABABA;Ointment;0;1;2018-11-09;2018-11-09
3639;;1304000G0AABABA;Ointment;0%;1;2018-11-09;2018-11-09
3640;;1304000G0AABABA;Ointment;0.05%;1;2018-11-09;2018-11-09
3641;;1304000G0AABBBB;Liquid;0;1;2018-11-09;2018-11-09
3642;;1304000G0AABBBB;Liquid;0%;1;2018-11-09;2018-11-09
3643;;1304000G0AABBBB;Liquid;0.05%;1;2018-11-09;2018-11-09
3644;;1304000G0AACACA;Cream;;1;2018-11-09;2018-11-09
3645;;1304000G0AACBCB;Ointment;;1;2018-11-09;2018-11-09
3646;;1304000G0AACCCC;Foam;500microgram/g;1;2018-11-09;2018-11-09
3647;;1304000G0AACDCD;Shampoo;500microgram/g;1;2018-11-09;2018-11-09
3648;;1304000H0AAAAAA;Cream;0;1;2018-11-09;2018-11-09
3649;;1304000H0AAAAAA;Cream;0%;1;2018-11-09;2018-11-09
3650;;1304000H0AAAAAA;Cream;0.05%;1;2018-11-09;2018-11-09
3651;;1304000H0AABABA;Ointment;0;1;2018-11-09;2018-11-09
3652;;1304000H0AABABA;Ointment;0%;1;2018-11-09;2018-11-09
3653;;1304000H0AABABA;Ointment;0.05%;1;2018-11-09;2018-11-09
3654;;1304000L0AAABAB;Cream;0%;1;2018-11-09;2018-11-09
3655;;1304000L0AAABAB;Cream;0.10%;1;2018-11-09;2018-11-09
3656;;1304000L0AAACAC;Cream;0%;1;2018-11-09;2018-11-09
3657;;1304000L0AAACAC;Cream;0.30%;1;2018-11-09;2018-11-09
3658;;1304000N0AAABAB;Cream;0;1;2018-11-09;2018-11-09
3659;;1304000N0AAABAB;Cream;0%;1;2018-11-09;2018-11-09
3660;;1304000N0AAABAB;Cream;0.03%;1;2018-11-09;2018-11-09
3661;;1304000N0AAADAD;Cream;0;1;2018-11-09;2018-11-09
3662;;1304000N0AAADAD;Cream;0%;1;2018-11-09;2018-11-09
3663;;1304000N0AAADAD;Cream;0.01%;1;2018-11-09;2018-11-09
3664;;1304000N0AAAEAE;Cream;0%;1;2018-11-09;2018-11-09
3665;;1304000N0AAAEAE;Cream;0.00%;1;2018-11-09;2018-11-09
3666;;1304000N0AABBBB;Ointment;0;1;2018-11-09;2018-11-09
